x;y;size;color
806;131;15;ORANGE
813;126;15;ORANGE
800;133;15;ORANGE
818;123;15;ORANGE
810;148;15;ORANGE
815;114;15;ORANGE
820;127;15;ORANGE
817;133;15;ORANGE
803;139;15;ORANGE
789;120;15;ORANGE
799;139;15;ORANGE
805;129;15;ORANGE
799;125;15;ORANGE
813;137;15;ORANGE
810;133;15;ORANGE
797;113;15;ORANGE
794;136;15;ORANGE
792;138;15;ORANGE
805;110;15;ORANGE
803;123;15;ORANGE
806;131;15;ORANGE
807;120;15;ORANGE
817;132;15;ORANGE
823;121;15;ORANGE
817;112;15;ORANGE
813;142;15;ORANGE
806;135;15;ORANGE
810;142;15;ORANGE
813;141;15;ORANGE
795;145;15;ORANGE
801;136;15;ORANGE
820;118;15;ORANGE
790;134;15;ORANGE
815;118;15;ORANGE
797;134;15;ORANGE
788;127;15;ORANGE
818;138;15;ORANGE
800;146;15;ORANGE
815;113;15;ORANGE
798;125;15;ORANGE
812;118;15;ORANGE
797;128;15;ORANGE
815;119;15;ORANGE
817;144;15;ORANGE
813;140;15;ORANGE
796;112;15;ORANGE
810;116;15;ORANGE
803;127;15;ORANGE
807;147;15;ORANGE
815;128;15;ORANGE
814;131;15;ORANGE
810;127;15;ORANGE
789;133;15;ORANGE
803;116;15;ORANGE
824;121;15;ORANGE
820;130;15;ORANGE
809;140;15;ORANGE
816;114;15;ORANGE
768;151;15;ORANGE
789;127;15;ORANGE
770;125;15;ORANGE
781;139;15;ORANGE
784;129;15;ORANGE
784;142;15;ORANGE
781;117;15;ORANGE
768;134;15;ORANGE
789;146;15;ORANGE
771;130;15;ORANGE
780;127;15;ORANGE
783;140;15;ORANGE
777;117;15;ORANGE
788;124;15;ORANGE
769;126;15;ORANGE
765;136;15;ORANGE
786;135;15;ORANGE
760;119;15;ORANGE
781;119;15;ORANGE
775;126;15;ORANGE
783;150;15;ORANGE
769;149;15;ORANGE
778;151;15;ORANGE
789;140;15;ORANGE
759;120;15;ORANGE
775;117;15;ORANGE
766;143;15;ORANGE
774;131;15;ORANGE
785;133;15;ORANGE
785;121;15;ORANGE
755;139;15;ORANGE
772;129;15;ORANGE
771;130;15;ORANGE
780;139;15;ORANGE
767;142;15;ORANGE
781;143;15;ORANGE
789;128;15;ORANGE
771;115;15;ORANGE
788;126;15;ORANGE
774;134;15;ORANGE
762;138;15;ORANGE
781;125;15;ORANGE
768;138;15;ORANGE
776;130;15;ORANGE
772;124;15;ORANGE
765;138;15;ORANGE
773;141;15;ORANGE
765;126;15;ORANGE
771;151;15;ORANGE
764;151;15;ORANGE
762;125;15;ORANGE
763;143;15;ORANGE
792;131;15;ORANGE
765;146;15;ORANGE
772;114;15;ORANGE
764;143;15;ORANGE
776;150;15;ORANGE
761;135;15;ORANGE
765;139;15;ORANGE
776;120;15;ORANGE
776;129;15;ORANGE
775;146;15;ORANGE
776;132;15;ORANGE
787;121;15;ORANGE
758;139;15;ORANGE
787;134;15;ORANGE
775;116;15;ORANGE
779;135;15;ORANGE
759;141;15;ORANGE
779;146;15;ORANGE
788;145;15;ORANGE
777;143;15;ORANGE
761;139;15;ORANGE
791;141;15;ORANGE
764;116;15;ORANGE
783;151;15;ORANGE
761;136;15;ORANGE
781;140;15;ORANGE
777;121;15;ORANGE
760;136;15;ORANGE
755;134;15;ORANGE
759;147;15;ORANGE
746;134;15;ORANGE
732;134;15;ORANGE
757;133;15;ORANGE
765;143;15;ORANGE
750;137;15;ORANGE
735;143;15;ORANGE
744;129;15;ORANGE
751;122;15;ORANGE
740;144;15;ORANGE
763;146;15;ORANGE
754;133;15;ORANGE
762;119;15;ORANGE
750;132;15;ORANGE
752;147;15;ORANGE
742;114;15;ORANGE
758;134;15;ORANGE
759;139;15;ORANGE
742;125;15;ORANGE
763;121;15;ORANGE
752;139;15;ORANGE
740;141;15;ORANGE
765;143;15;ORANGE
739;117;15;ORANGE
758;140;15;ORANGE
731;141;15;ORANGE
760;137;15;ORANGE
747;124;15;ORANGE
741;150;15;ORANGE
738;126;15;ORANGE
754;149;15;ORANGE
735;124;15;ORANGE
749;146;15;ORANGE
738;122;15;ORANGE
739;135;15;ORANGE
764;132;15;ORANGE
733;142;15;ORANGE
759;132;15;ORANGE
736;119;15;ORANGE
758;119;15;ORANGE
741;120;15;ORANGE
740;138;15;ORANGE
754;141;15;ORANGE
749;144;15;ORANGE
755;148;15;ORANGE
742;122;15;ORANGE
749;127;15;ORANGE
757;146;15;ORANGE
730;136;15;ORANGE
767;128;15;ORANGE
752;146;15;ORANGE
761;119;15;ORANGE
739;136;15;ORANGE
739;143;15;ORANGE
749;121;15;ORANGE
744;130;15;ORANGE
749;150;15;ORANGE
745;125;15;ORANGE
757;139;15;ORANGE
753;127;15;ORANGE
758;121;15;ORANGE
740;130;15;ORANGE
763;145;15;ORANGE
733;142;15;ORANGE
745;132;15;ORANGE
754;147;15;ORANGE
744;126;15;ORANGE
756;124;15;ORANGE
749;124;15;ORANGE
765;140;15;ORANGE
766;126;15;ORANGE
761;136;15;ORANGE
731;127;15;ORANGE
763;126;15;ORANGE
731;126;15;ORANGE
741;127;15;ORANGE
729;127;15;ORANGE
739;130;15;ORANGE
744;133;15;ORANGE
726;144;15;ORANGE
705;122;15;ORANGE
698;132;15;ORANGE
707;148;15;ORANGE
717;147;15;ORANGE
703;128;15;ORANGE
698;139;15;ORANGE
702;123;15;ORANGE
715;146;15;ORANGE
713;145;15;ORANGE
713;137;15;ORANGE
711;135;15;ORANGE
734;139;15;ORANGE
706;133;15;ORANGE
728;150;15;ORANGE
697;130;15;ORANGE
702;130;15;ORANGE
706;154;15;ORANGE
701;145;15;ORANGE
731;129;15;ORANGE
710;149;15;ORANGE
705;150;15;ORANGE
731;145;15;ORANGE
715;150;15;ORANGE
699;143;15;ORANGE
699;133;15;ORANGE
703;130;15;ORANGE
696;133;15;ORANGE
720;130;15;ORANGE
718;144;15;ORANGE
716;146;15;ORANGE
709;141;15;ORANGE
715;132;15;ORANGE
710;148;15;ORANGE
719;121;15;ORANGE
719;131;15;ORANGE
710;129;15;ORANGE
718;134;15;ORANGE
711;122;15;ORANGE
720;151;15;ORANGE
706;132;15;ORANGE
715;134;15;ORANGE
726;133;15;ORANGE
703;135;15;ORANGE
703;125;15;ORANGE
700;147;15;ORANGE
699;128;15;ORANGE
713;135;15;ORANGE
721;145;15;ORANGE
709;144;15;ORANGE
709;128;15;ORANGE
713;140;15;ORANGE
723;155;15;ORANGE
708;137;15;ORANGE
715;149;15;ORANGE
711;123;15;ORANGE
726;121;15;ORANGE
703;142;15;ORANGE
699;139;15;ORANGE
720;141;15;ORANGE
706;123;15;ORANGE
728;126;15;ORANGE
720;120;15;ORANGE
727;125;15;ORANGE
713;136;15;ORANGE
704;154;15;ORANGE
701;148;15;ORANGE
718;157;15;ORANGE
703;146;15;ORANGE
714;157;15;ORANGE
708;137;15;ORANGE
706;132;15;ORANGE
723;142;15;ORANGE
728;127;15;ORANGE
705;125;15;ORANGE
718;154;15;ORANGE
710;134;15;ORANGE
733;142;15;ORANGE
711;128;15;ORANGE
711;138;15;ORANGE
696;154;15;ORANGE
679;146;15;ORANGE
680;141;15;ORANGE
674;150;15;ORANGE
688;158;15;ORANGE
677;127;15;ORANGE
673;143;15;ORANGE
695;129;15;ORANGE
687;141;15;ORANGE
688;126;15;ORANGE
683;161;15;ORANGE
699;132;15;ORANGE
680;144;15;ORANGE
669;140;15;ORANGE
692;127;15;ORANGE
702;148;15;ORANGE
689;125;15;ORANGE
694;146;15;ORANGE
692;144;15;ORANGE
691;132;15;ORANGE
680;144;15;ORANGE
677;134;15;ORANGE
682;149;15;ORANGE
689;139;15;ORANGE
701;150;15;ORANGE
676;145;15;ORANGE
691;158;15;ORANGE
693;129;15;ORANGE
694;133;15;ORANGE
674;135;15;ORANGE
684;134;15;ORANGE
671;138;15;ORANGE
697;150;15;ORANGE
688;150;15;ORANGE
687;124;15;ORANGE
707;144;15;ORANGE
690;153;15;ORANGE
678;131;15;ORANGE
695;141;15;ORANGE
672;130;15;ORANGE
676;150;15;ORANGE
681;130;15;ORANGE
680;151;15;ORANGE
691;159;15;ORANGE
682;124;15;ORANGE
680;156;15;ORANGE
694;145;15;ORANGE
677;128;15;ORANGE
677;148;15;ORANGE
678;147;15;ORANGE
695;132;15;ORANGE
691;159;15;ORANGE
678;134;15;ORANGE
685;156;15;ORANGE
673;149;15;ORANGE
688;155;15;ORANGE
701;137;15;ORANGE
687;159;15;ORANGE
692;160;15;ORANGE
676;129;15;ORANGE
681;159;15;ORANGE
675;156;15;ORANGE
691;130;15;ORANGE
671;132;15;ORANGE
703;130;15;ORANGE
690;130;15;ORANGE
672;149;15;ORANGE
701;155;15;ORANGE
690;151;15;ORANGE
684;161;15;ORANGE
691;157;15;ORANGE
682;124;15;ORANGE
679;135;15;ORANGE
686;136;15;ORANGE
669;145;15;ORANGE
691;149;15;ORANGE
678;142;15;ORANGE
689;124;15;ORANGE
698;141;15;ORANGE
690;156;15;ORANGE
671;137;15;ORANGE
640;142;15;ORANGE
653;165;15;ORANGE
645;128;15;ORANGE
667;160;15;ORANGE
667;139;15;ORANGE
642;155;15;ORANGE
664;145;15;ORANGE
665;140;15;ORANGE
667;147;15;ORANGE
665;134;15;ORANGE
663;132;15;ORANGE
642;148;15;ORANGE
663;143;15;ORANGE
648;162;15;ORANGE
664;132;15;ORANGE
670;152;15;ORANGE
649;132;15;ORANGE
648;161;15;ORANGE
659;152;15;ORANGE
647;152;15;ORANGE
653;150;15;ORANGE
642;133;15;ORANGE
653;146;15;ORANGE
666;150;15;ORANGE
654;142;15;ORANGE
670;157;15;ORANGE
659;146;15;ORANGE
657;162;15;ORANGE
652;126;15;ORANGE
646;145;15;ORANGE
651;160;15;ORANGE
653;146;15;ORANGE
654;136;15;ORANGE
654;147;15;ORANGE
647;157;15;ORANGE
666;160;15;ORANGE
648;139;15;ORANGE
658;156;15;ORANGE
640;159;15;ORANGE
643;147;15;ORANGE
639;155;15;ORANGE
644;131;15;ORANGE
662;151;15;ORANGE
651;139;15;ORANGE
641;132;15;ORANGE
663;141;15;ORANGE
644;136;15;ORANGE
655;131;15;ORANGE
636;150;15;ORANGE
661;148;15;ORANGE
658;145;15;ORANGE
671;146;15;ORANGE
651;136;15;ORANGE
666;144;15;ORANGE
653;136;15;ORANGE
648;154;15;ORANGE
655;148;15;ORANGE
656;149;15;ORANGE
653;163;15;ORANGE
646;156;15;ORANGE
652;158;15;ORANGE
663;133;15;ORANGE
649;130;15;ORANGE
643;142;15;ORANGE
664;138;15;ORANGE
664;145;15;ORANGE
666;136;15;ORANGE
656;148;15;ORANGE
648;158;15;ORANGE
645;155;15;ORANGE
657;136;15;ORANGE
657;127;15;ORANGE
653;151;15;ORANGE
653;154;15;ORANGE
649;152;15;ORANGE
660;150;15;ORANGE
645;163;15;ORANGE
642;158;15;ORANGE
666;156;15;ORANGE
619;134;15;ORANGE
628;131;15;ORANGE
630;158;15;ORANGE
640;159;15;ORANGE
631;136;15;ORANGE
636;129;15;ORANGE
640;152;15;ORANGE
642;160;15;ORANGE
626;132;15;ORANGE
621;156;15;ORANGE
640;166;15;ORANGE
639;160;15;ORANGE
645;152;15;ORANGE
631;130;15;ORANGE
652;153;15;ORANGE
621;154;15;ORANGE
630;140;15;ORANGE
620;139;15;ORANGE
631;141;15;ORANGE
617;145;15;ORANGE
632;142;15;ORANGE
646;135;15;ORANGE
640;134;15;ORANGE
650;141;15;ORANGE
648;157;15;ORANGE
647;160;15;ORANGE
638;133;15;ORANGE
624;137;15;ORANGE
649;157;15;ORANGE
645;136;15;ORANGE
615;141;15;ORANGE
643;156;15;ORANGE
645;151;15;ORANGE
653;147;15;ORANGE
646;153;15;ORANGE
634;140;15;ORANGE
634;154;15;ORANGE
639;161;15;ORANGE
651;141;15;ORANGE
628;148;15;ORANGE
630;147;15;ORANGE
637;133;15;ORANGE
620;149;15;ORANGE
629;130;15;ORANGE
637;151;15;ORANGE
629;134;15;ORANGE
653;145;15;ORANGE
624;151;15;ORANGE
640;150;15;ORANGE
642;151;15;ORANGE
639;135;15;ORANGE
642;155;15;ORANGE
624;160;15;ORANGE
648;153;15;ORANGE
637;161;15;ORANGE
652;148;15;ORANGE
643;163;15;ORANGE
620;149;15;ORANGE
641;140;15;ORANGE
622;151;15;ORANGE
635;159;15;ORANGE
622;132;15;ORANGE
633;140;15;ORANGE
640;139;15;ORANGE
624;140;15;ORANGE
647;131;15;ORANGE
642;131;15;ORANGE
646;162;15;ORANGE
626;144;15;ORANGE
646;137;15;ORANGE
634;137;15;ORANGE
631;132;15;ORANGE
651;142;15;ORANGE
628;156;15;ORANGE
621;153;15;ORANGE
634;128;15;ORANGE
645;133;15;ORANGE
620;156;15;ORANGE
624;144;15;ORANGE
625;162;15;ORANGE
672;125;15;ORANGE
689;128;15;ORANGE
673;140;15;ORANGE
684;116;15;ORANGE
686;124;15;ORANGE
690;132;15;ORANGE
679;142;15;ORANGE
670;132;15;ORANGE
702;129;15;ORANGE
697;122;15;ORANGE
682;132;15;ORANGE
671;122;15;ORANGE
703;125;15;ORANGE
691;114;15;ORANGE
670;123;15;ORANGE
681;112;15;ORANGE
693;132;15;ORANGE
693;121;15;ORANGE
695;124;15;ORANGE
673;112;15;ORANGE
688;113;15;ORANGE
674;127;15;ORANGE
684;145;15;ORANGE
687;133;15;ORANGE
702;128;15;ORANGE
688;123;15;ORANGE
695;130;15;ORANGE
674;113;15;ORANGE
686;136;15;ORANGE
672;113;15;ORANGE
690;124;15;ORANGE
674;141;15;ORANGE
701;140;15;ORANGE
676;137;15;ORANGE
692;136;15;ORANGE
682;123;15;ORANGE
681;143;15;ORANGE
690;124;15;ORANGE
680;140;15;ORANGE
703;136;15;ORANGE
684;139;15;ORANGE
683;147;15;ORANGE
673;119;15;ORANGE
690;129;15;ORANGE
688;137;15;ORANGE
681;139;15;ORANGE
686;117;15;ORANGE
668;134;15;ORANGE
682;114;15;ORANGE
693;123;15;ORANGE
693;125;15;ORANGE
682;124;15;ORANGE
699;121;15;ORANGE
704;135;15;ORANGE
666;130;15;ORANGE
686;111;15;ORANGE
666;127;15;ORANGE
675;127;15;ORANGE
684;120;15;ORANGE
687;128;15;ORANGE
683;122;15;ORANGE
692;122;15;ORANGE
681;143;15;ORANGE
688;124;15;ORANGE
676;125;15;ORANGE
682;137;15;ORANGE
697;124;15;ORANGE
697;131;15;ORANGE
671;122;15;ORANGE
688;132;15;ORANGE
686;129;15;ORANGE
700;140;15;ORANGE
670;140;15;ORANGE
689;116;15;ORANGE
683;112;15;ORANGE
669;138;15;ORANGE
685;140;15;ORANGE
689;125;15;ORANGE
695;143;15;ORANGE
682;121;15;ORANGE
693;101;15;ORANGE
682;106;15;ORANGE
670;110;15;ORANGE
678;96;15;ORANGE
695;100;15;ORANGE
670;115;15;ORANGE
685;122;15;ORANGE
683;116;15;ORANGE
679;96;15;ORANGE
687;99;15;ORANGE
687;127;15;ORANGE
686;103;15;ORANGE
686;115;15;ORANGE
693;102;15;ORANGE
671;98;15;ORANGE
704;104;15;ORANGE
683;102;15;ORANGE
676;113;15;ORANGE
683;112;15;ORANGE
680;103;15;ORANGE
704;114;15;ORANGE
670;115;15;ORANGE
670;115;15;ORANGE
674;117;15;ORANGE
683;112;15;ORANGE
698;112;15;ORANGE
702;103;15;ORANGE
683;92;15;ORANGE
680;115;15;ORANGE
685;128;15;ORANGE
702;120;15;ORANGE
705;115;15;ORANGE
672;109;15;ORANGE
687;105;15;ORANGE
695;116;15;ORANGE
699;116;15;ORANGE
681;116;15;ORANGE
681;101;15;ORANGE
690;128;15;ORANGE
690;91;15;ORANGE
691;104;15;ORANGE
673;119;15;ORANGE
684;107;15;ORANGE
682;104;15;ORANGE
703;100;15;ORANGE
670;119;15;ORANGE
677;120;15;ORANGE
686;115;15;ORANGE
677;95;15;ORANGE
697;117;15;ORANGE
692;98;15;ORANGE
690;98;15;ORANGE
670;109;15;ORANGE
671;112;15;ORANGE
703;122;15;ORANGE
683;123;15;ORANGE
696;120;15;ORANGE
697;102;15;ORANGE
676;106;15;ORANGE
682;126;15;ORANGE
678;112;15;ORANGE
687;95;15;ORANGE
686;97;15;ORANGE
674;97;15;ORANGE
685;98;15;ORANGE
692;109;15;ORANGE
673;105;15;ORANGE
672;107;15;ORANGE
678;110;15;ORANGE
677;104;15;ORANGE
670;115;15;ORANGE
676;94;15;ORANGE
697;116;15;ORANGE
690;108;15;ORANGE
683;113;15;ORANGE
675;97;15;ORANGE
691;102;15;ORANGE
705;108;15;ORANGE
702;123;15;ORANGE
701;113;15;ORANGE
694;126;15;ORANGE
692;124;15;ORANGE
672;118;15;ORANGE
678;111;15;ORANGE
694;127;15;ORANGE
680;108;15;ORANGE
693;105;15;ORANGE
699;112;15;ORANGE
705;116;15;ORANGE
701;101;15;ORANGE
694;95;15;ORANGE
689;100;15;ORANGE
694;118;15;ORANGE
686;120;15;ORANGE
691;110;15;ORANGE
683;108;15;ORANGE
667;110;15;ORANGE
695;118;15;ORANGE
681;124;15;ORANGE
698;121;15;ORANGE
683;121;15;ORANGE
675;98;15;ORANGE
682;113;15;ORANGE
678;101;15;ORANGE
676;103;15;ORANGE
688;101;15;ORANGE
671;118;15;ORANGE
686;108;15;ORANGE
699;117;15;ORANGE
689;103;15;ORANGE
700;121;15;ORANGE
698;125;15;ORANGE
690;103;15;ORANGE
679;101;15;ORANGE
678;124;15;ORANGE
701;120;15;ORANGE
702;115;15;ORANGE
702;118;15;ORANGE
698;116;15;ORANGE
677;97;15;ORANGE
682;117;15;ORANGE
668;105;15;ORANGE
686;115;15;ORANGE
696;115;15;ORANGE
694;129;15;ORANGE
694;102;15;ORANGE
689;129;15;ORANGE
689;124;15;ORANGE
676;102;15;ORANGE
676;115;15;ORANGE
682;108;15;ORANGE
678;120;15;ORANGE
682;103;15;ORANGE
699;103;15;ORANGE
696;120;15;ORANGE
692;116;15;ORANGE
683;114;15;ORANGE
698;101;15;ORANGE
681;102;15;ORANGE
671;107;15;ORANGE
687;111;15;ORANGE
679;100;15;ORANGE
696;109;15;ORANGE
691;113;15;ORANGE
687;126;15;ORANGE
680;123;15;ORANGE
696;118;15;ORANGE
704;118;15;ORANGE
698;124;15;ORANGE
695;121;15;ORANGE
684;115;15;ORANGE
674;123;15;ORANGE
674;99;15;ORANGE
695;106;15;ORANGE
683;102;15;ORANGE
695;113;15;ORANGE
676;112;15;ORANGE
691;95;15;ORANGE
695;110;15;ORANGE
676;123;15;ORANGE
701;95;15;ORANGE
688;116;15;ORANGE
692;117;15;ORANGE
687;92;15;ORANGE
691;100;15;ORANGE
681;120;15;ORANGE
686;124;15;ORANGE
703;127;15;ORANGE
686;116;15;ORANGE
704;116;15;ORANGE
689;96;15;ORANGE
687;117;15;ORANGE
682;107;15;ORANGE
695;114;15;ORANGE
677;102;15;ORANGE
680;125;15;ORANGE
701;97;15;ORANGE
677;108;15;ORANGE
705;113;15;ORANGE
689;120;15;ORANGE
700;99;15;ORANGE
693;97;15;ORANGE
693;119;15;ORANGE
697;108;15;ORANGE
685;109;15;ORANGE
688;104;15;ORANGE
678;101;15;ORANGE
681;107;15;ORANGE
689;115;15;ORANGE
697;114;15;ORANGE
711;104;15;ORANGE
711;103;15;ORANGE
686;128;15;ORANGE
700;127;15;ORANGE
694;121;15;ORANGE
678;112;15;ORANGE
710;108;15;ORANGE
701;118;15;ORANGE
699;129;15;ORANGE
706;97;15;ORANGE
694;112;15;ORANGE
706;115;15;ORANGE
701;110;15;ORANGE
703;108;15;ORANGE
682;123;15;ORANGE
690;93;15;ORANGE
694;111;15;ORANGE
701;117;15;ORANGE
687;108;15;ORANGE
673;114;15;ORANGE
688;93;15;ORANGE
694;100;15;ORANGE
699;110;15;ORANGE
679;123;15;ORANGE
679;99;15;ORANGE
680;99;15;ORANGE
689;93;15;ORANGE
698;117;15;ORANGE
681;118;15;ORANGE
705;114;15;ORANGE
697;102;15;ORANGE
702;109;15;ORANGE
677;108;15;ORANGE
680;107;15;ORANGE
700;106;15;ORANGE
709;121;15;ORANGE
691;124;15;ORANGE
708;102;15;ORANGE
681;102;15;ORANGE
704;119;15;ORANGE
680;121;15;ORANGE
687;104;15;ORANGE
687;129;15;ORANGE
673;110;15;ORANGE
698;114;15;ORANGE
705;98;15;ORANGE
679;99;15;ORANGE
682;103;15;ORANGE
682;108;15;ORANGE
699;93;15;ORANGE
702;109;15;ORANGE
719;121;15;ORANGE
699;96;15;ORANGE
702;104;15;ORANGE
721;113;15;ORANGE
704;101;15;ORANGE
712;102;15;ORANGE
699;110;15;ORANGE
723;113;15;ORANGE
704;100;15;ORANGE
726;115;15;ORANGE
708;114;15;ORANGE
727;106;15;ORANGE
703;108;15;ORANGE
718;103;15;ORANGE
720;122;15;ORANGE
714;103;15;ORANGE
711;102;15;ORANGE
710;95;15;ORANGE
705;109;15;ORANGE
708;115;15;ORANGE
699;113;15;ORANGE
726;92;15;ORANGE
700;93;15;ORANGE
710;90;15;ORANGE
707;116;15;ORANGE
712;101;15;ORANGE
711;96;15;ORANGE
719;87;15;ORANGE
725;115;15;ORANGE
711;123;15;ORANGE
723;116;15;ORANGE
716;94;15;ORANGE
714;112;15;ORANGE
724;93;15;ORANGE
730;107;15;ORANGE
704;114;15;ORANGE
716;114;15;ORANGE
726;98;15;ORANGE
716;101;15;ORANGE
703;100;15;ORANGE
719;92;15;ORANGE
717;91;15;ORANGE
721;110;15;ORANGE
708;121;15;ORANGE
714;110;15;ORANGE
721;95;15;ORANGE
721;94;15;ORANGE
723;106;15;ORANGE
725;108;15;ORANGE
698;116;15;ORANGE
715;103;15;ORANGE
710;88;15;ORANGE
710;100;15;ORANGE
702;111;15;ORANGE
713;95;15;ORANGE
720;89;15;ORANGE
705;111;15;ORANGE
712;103;15;ORANGE
701;118;15;ORANGE
714;92;15;ORANGE
709;116;15;ORANGE
718;118;15;ORANGE
722;106;15;ORANGE
725;95;15;ORANGE
732;112;15;ORANGE
712;113;15;ORANGE
704;99;15;ORANGE
713;117;15;ORANGE
706;87;15;ORANGE
728;110;15;ORANGE
713;109;15;ORANGE
700;95;15;ORANGE
723;117;15;ORANGE
709;91;15;ORANGE
725;90;15;ORANGE
731;110;15;ORANGE
707;105;15;ORANGE
705;93;15;ORANGE
697;107;15;ORANGE
726;96;15;ORANGE
709;104;15;ORANGE
708;92;15;ORANGE
713;93;15;ORANGE
718;97;15;ORANGE
731;104;15;ORANGE
702;117;15;ORANGE
706;108;15;ORANGE
715;95;15;ORANGE
714;106;15;ORANGE
705;115;15;ORANGE
706;111;15;ORANGE
705;109;15;ORANGE
701;117;15;ORANGE
709;108;15;ORANGE
710;94;15;ORANGE
730;103;15;ORANGE
715;92;15;ORANGE
706;105;15;ORANGE
728;108;15;ORANGE
731;110;15;ORANGE
711;94;15;ORANGE
722;123;15;ORANGE
720;106;15;ORANGE
705;113;15;ORANGE
706;100;15;ORANGE
725;110;15;ORANGE
723;101;15;ORANGE
732;111;15;ORANGE
728;103;15;ORANGE
726;95;15;ORANGE
701;98;15;ORANGE
726;102;15;ORANGE
714;95;15;ORANGE
728;119;15;ORANGE
720;118;15;ORANGE
726;103;15;ORANGE
720;123;15;ORANGE
717;95;15;ORANGE
720;93;15;ORANGE
710;118;15;ORANGE
708;105;15;ORANGE
726;122;15;ORANGE
727;111;15;ORANGE
728;117;15;ORANGE
726;122;15;ORANGE
714;124;15;ORANGE
713;89;15;ORANGE
714;93;15;ORANGE
729;106;15;ORANGE
728;93;15;ORANGE
710;93;15;ORANGE
731;98;15;ORANGE
719;111;15;ORANGE
717;93;15;ORANGE
717;120;15;ORANGE
696;106;15;ORANGE
707;107;15;ORANGE
727;113;15;ORANGE
730;95;15;ORANGE
714;92;15;ORANGE
722;94;15;ORANGE
719;117;15;ORANGE
730;94;15;ORANGE
707;107;15;ORANGE
723;120;15;ORANGE
727;118;15;ORANGE
702;102;15;ORANGE
723;94;15;ORANGE
724;103;15;ORANGE
729;118;15;ORANGE
730;108;15;ORANGE
711;120;15;ORANGE
713;113;15;ORANGE
725;97;15;ORANGE
714;114;15;ORANGE
706;97;15;ORANGE
721;124;15;ORANGE
710;118;15;ORANGE
700;104;15;ORANGE
728;117;15;ORANGE
729;94;15;ORANGE
717;125;15;ORANGE
720;100;15;ORANGE
700;106;15;ORANGE
728;102;15;ORANGE
707;122;15;ORANGE
700;93;15;ORANGE
707;93;15;ORANGE
727;110;15;ORANGE
705;122;15;ORANGE
725;111;15;ORANGE
717;98;15;ORANGE
705;92;15;ORANGE
722;113;15;ORANGE
722;124;15;ORANGE
731;117;15;ORANGE
722;108;15;ORANGE
722;91;15;ORANGE
705;121;15;ORANGE
731;97;15;ORANGE
722;123;15;ORANGE
707;119;15;ORANGE
707;88;15;ORANGE
719;103;15;ORANGE
707;112;15;ORANGE
706;104;15;ORANGE
707;92;15;ORANGE
713;120;15;ORANGE
731;118;15;ORANGE
715;105;15;ORANGE
729;103;15;ORANGE
723;90;15;ORANGE
715;95;15;ORANGE
698;109;15;ORANGE
731;113;15;ORANGE
708;121;15;ORANGE
706;118;15;ORANGE
718;88;15;ORANGE
719;108;15;ORANGE
732;111;15;ORANGE
731;109;15;ORANGE
728;117;15;ORANGE
734;103;15;ORANGE
702;111;15;ORANGE
710;114;15;ORANGE
723;92;15;ORANGE
708;91;15;ORANGE
699;104;15;ORANGE
722;111;15;ORANGE
713;88;15;ORANGE
714;100;15;ORANGE
710;105;15;ORANGE
722;122;15;ORANGE
708;91;15;ORANGE
698;111;15;ORANGE
713;94;15;ORANGE
707;118;15;ORANGE
706;94;15;ORANGE
699;112;15;ORANGE
706;101;15;ORANGE
714;103;15;ORANGE
729;105;15;ORANGE
725;110;15;ORANGE
697;101;15;ORANGE
719;105;15;ORANGE
714;91;15;ORANGE
700;116;15;ORANGE
728;96;15;ORANGE
706;92;15;ORANGE
725;104;15;ORANGE
709;104;15;ORANGE
722;113;15;ORANGE
718;89;15;ORANGE
723;100;15;ORANGE
730;101;15;ORANGE
722;109;15;ORANGE
727;113;15;ORANGE
728;107;15;ORANGE
702;101;15;ORANGE
712;99;15;ORANGE
720;99;15;ORANGE
742;101;15;ORANGE
710;110;15;ORANGE
727;118;15;ORANGE
721;109;15;ORANGE
727;92;15;ORANGE
732;112;15;ORANGE
716;109;15;ORANGE
740;97;15;ORANGE
742;106;15;ORANGE
741;106;15;ORANGE
733;104;15;ORANGE
736;112;15;ORANGE
728;116;15;ORANGE
742;121;15;ORANGE
735;92;15;ORANGE
736;122;15;ORANGE
741;113;15;ORANGE
729;112;15;ORANGE
729;118;15;ORANGE
724;101;15;ORANGE
731;112;15;ORANGE
730;105;15;ORANGE
746;103;15;ORANGE
743;113;15;ORANGE
720;90;15;ORANGE
742;104;15;ORANGE
738;107;15;ORANGE
727;124;15;ORANGE
746;101;15;ORANGE
732;91;15;ORANGE
712;100;15;ORANGE
730;103;15;ORANGE
747;104;15;ORANGE
715;117;15;ORANGE
737;91;15;ORANGE
731;102;15;ORANGE
739;123;15;ORANGE
735;109;15;ORANGE
726;100;15;ORANGE
720;121;15;ORANGE
736;93;15;ORANGE
725;96;15;ORANGE
722;101;15;ORANGE
721;98;15;ORANGE
734;124;15;ORANGE
729;118;15;ORANGE
749;104;15;ORANGE
742;98;15;ORANGE
742;108;15;ORANGE
728;123;15;ORANGE
730;97;15;ORANGE
716;120;15;ORANGE
730;118;15;ORANGE
737;91;15;ORANGE
742;96;15;ORANGE
733;120;15;ORANGE
737;122;15;ORANGE
722;96;15;ORANGE
734;95;15;ORANGE
728;98;15;ORANGE
739;103;15;ORANGE
741;117;15;ORANGE
747;115;15;ORANGE
725;95;15;ORANGE
714;118;15;ORANGE
729;105;15;ORANGE
